Year,Rank,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
2016,25,0.608,0.798,6,-5.092,0,0.0432,0.0736,0.0,0.156,0.501,92.943
2016,26,0.688,0.533,6,-8.363,0,0.0865,0.0355,3.48e-06,0.172,0.567,164.069
2016,27,0.713,0.802,4,-7.055,1,0.0561,0.0435,0.00377,0.309,0.343,100.001
2016,28,0.444,0.819,10,-4.078,0,0.341,0.106,0.0,0.107,0.747,82.695
2016,29,0.794,0.653,7,-7.839,1,0.104,0.0489,4.88e-05,0.1,0.397,117.996
2016,30,0.722,0.331,8,-7.789,1,0.0726,0.337,0.282,0.146,0.102,143.961
2016,31,0.845,0.567,5,-8.118,0,0.0956,0.59,0.00142,0.0811,0.793,125.02
2016,32,0.585,0.564,0,-7.063,0,0.0515,0.0671,0.0,0.135,0.137,113.003
2016,33,0.632,0.702,7,-5.92,1,0.148,0.0114,0.0,0.108,0.523,162.958
2016,34,0.886,0.525,8,-7.39,1,0.132,0.236,0.0,0.057,0.708,145.99
2016,35,0.765,0.356,11,-5.556,0,0.195,0.223,0.0,0.0963,0.189,96.991
2016,36,0.664,0.602,4,-5.369,0,0.0412,0.0529,0.0,0.356,0.289,134.049
2016,37,0.852,0.553,1,-7.286,1,0.187,0.0559,0.0,0.332,0.656,142.079
2016,38,0.492,0.275,6,-13.4,0,0.3,0.687,0.0,0.101,0.18,92.6
2016,39,0.376,0.821,0,-3.974,1,0.104,0.0785,0.0,0.0823,0.331,120.462
2016,40,0.672,0.593,11,-4.01,0,0.0304,0.0223,0.0,0.214,0.438,98.02
2016,41,0.59,0.468,10,-11.083,0,0.185,0.0789,0.0,0.101,0.349,92.287
2016,42,0.63,0.53,0,-7.259,1,0.0434,0.4,0.0,0.177,0.417,108.038
2016,43,0.667,0.613,1,-5.353,1,0.0344,0.403,0.0,0.115,0.47,91.024
2016,44,0.546,0.311,1,-10.396,1,0.0288,0.818,1.65e-05,0.107,0.246,147.464
2016,45,0.557,0.803,1,-3.599,0,0.213,0.0124,1.61e-06,0.737,0.657,92.134
2016,46,0.583,0.732,11,-5.728,0,0.0457,0.00312,9.86e-06,0.269,0.276,145.992
2016,47,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988
2016,48,0.464,0.771,8,-4.503,1,0.336,0.0235,0.0,0.063,0.69,158.777
2016,49,0.523,0.666,7,-4.081,0,0.0327,0.401,0.0,0.0728,0.564,78.077
2016,50,0.728,0.563,1,-8.053,0,0.134,0.621,0.0,0.179,0.352,100.017
2016,51,0.623,0.734,9,-5.948,1,0.107,0.0162,1.75e-06,0.145,0.37,107.853
2016,52,0.6,0.412,8,-9.343,1,0.344,0.615,0.0025,0.134,0.408,113.049
2016,53,0.525,0.433,6,-10.598,1,0.185,0.107,0.0,0.135,0.276,160.108
2016,54,0.618,0.717,7,-5.738,1,0.318,0.00256,0.0,0.625,0.603,190.05
2016,55,0.418,0.724,5,-3.724,1,0.0964,0.213,0.0,0.112,0.604,78.521
2016,56,0.811,0.507,5,-7.161,0,0.117,0.0146,2.14e-06,0.342,0.438,111.016
2016,57,0.895,0.681,7,-5.267,0,0.358,0.157,0.0,0.189,0.554,121.918
2016,58,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003
2016,59,0.916,0.571,10,-8.241,0,0.2,0.0173,1.11e-06,0.153,0.498,103.521
2016,60,0.444,0.557,0,-5.476,1,0.0602,0.453,0.0,0.152,0.296,115.058
2016,61,0.505,0.68,7,-4.993,1,0.0714,0.0796,0.0,0.0465,0.539,168.022
2016,62,0.934,0.694,11,-5.849,0,0.101,0.0971,1.2e-06,0.477,0.833,123.831
2016,63,0.612,0.921,7,-2.882,1,0.085,0.0183,0.0,0.0576,0.446,139.988
2016,64,0.595,0.389,2,-9.245,1,0.0349,0.418,1.39e-06,0.116,0.4,166.052
2016,65,0.675,0.562,7,-7.678,1,0.0352,0.233,0.0,0.0816,0.309,130.098
2016,66,0.654,0.623,6,-5.273,0,0.082,0.253,0.0,0.144,0.401,123.996
2016,67,0.389,0.665,0,-6.169,1,0.0644,0.178,0.000732,0.116,0.199,117.055
2016,68,0.502,0.786,9,-4.378,0,0.317,0.255,0.0,0.65,0.739,169.021
2016,69,0.791,0.634,1,-7.684,0,0.0639,0.00243,5.43e-05,0.0812,0.323,152.961
2016,70,0.539,0.528,11,-8.113,0,0.252,0.0108,0.0,0.117,0.252,190.169
2016,71,0.775,0.598,2,-7.274,1,0.0535,0.00175,4.44e-06,0.253,0.356,129.988
2016,72,0.705,0.769,9,-5.526,0,0.0425,0.113,0.0,0.105,0.583,107.949
2016,73,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92e-06,0.325,0.412,90.027
2016,74,0.546,0.529,11,-10.511,0,0.0583,0.0862,6.5e-06,0.124,0.247,107.331
2016,75,0.713,0.526,1,-5.046,1,0.032,0.00767,0.000148,0.124,0.131,131.05
2016,76,0.71,0.0565,7,-15.099,1,0.0534,0.965,0.0,0.0889,0.348,123.994
2016,77,0.65,0.736,6,-5.84,0,0.229,0.0528,0.0,0.235,0.613,159.173
2016,78,0.655,0.74,2,-4.081,1,0.274,0.14,0.0,0.106,0.543,182.105
2016,79,0.583,0.67,8,-7.289,1,0.0646,0.0374,0.0001,0.126,0.498,140.061
2016,80,0.583,0.695,9,-5.336,1,0.0423,0.0141,0.0,0.0527,0.224,104.879
2016,81,0.702,0.705,0,-6.666,1,0.0543,0.258,5.93e-06,0.0879,0.743,154.911
2016,82,0.713,0.462,7,-10.027,1,0.123,0.192,2.16e-06,0.105,0.0594,133.053
2016,83,0.376,0.595,3,-5.936,1,0.0496,0.303,0.0,0.095,0.265,144.361
2016,84,0.885,0.8,11,-4.714,0,0.0846,0.23,1.99e-06,0.0734,0.464,95.018
2016,85,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007
2016,86,0.687,0.761,9,-4.582,0,0.0876,0.102,0.0,0.147,0.743,113.939
2016,87,0.821,0.759,8,-8.541,1,0.121,0.247,0.0,0.321,0.962,140.01
2016,88,0.647,0.646,9,-5.483,0,0.243,0.0424,0.0,0.0888,0.721,92.981
2016,89,0.717,0.523,10,-6.506,0,0.0611,0.0799,0.0,0.206,0.282,127.047
2016,90,0.875,0.673,7,-4.184,1,0.0932,0.135,0.0,0.292,0.231,130.0
2016,91,0.762,0.666,0,-6.055,1,0.0916,0.00427,0.0,0.127,0.278,118.97
2016,92,0.689,0.791,0,-5.194,0,0.053,0.023,0.0,0.0526,0.755,95.04
2016,93,0.728,0.616,4,-4.238,1,0.0645,0.378,0.0,0.105,0.508,99.962
2016,94,0.638,0.924,7,-3.887,1,0.036,0.00205,0.000175,0.149,0.53,111.995
2016,95,0.355,0.48,11,-7.31,1,0.0282,0.679,2.28e-06,0.12,0.137,100.956
2016,96,0.718,0.679,11,-5.899,0,0.0706,0.00191,0.0104,0.385,0.205,157.97
2016,97,0.603,0.725,6,-3.054,1,0.0393,0.174,0.0,0.0786,0.304,122.803
2016,98,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025
2016,99,0.647,0.823,2,-5.231,1,0.0762,0.0598,0.0,0.119,0.396,99.933
2015,1,0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988
2015,2,0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998
2015,3,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025
2015,4,0.746,0.873,7,-3.803,1,0.128,0.0244,0.0,0.354,0.817,148.075
2015,5,0.748,0.788,1,-7.055,1,0.0334,0.0591,0.0,0.0863,0.884,120.076
2015,6,0.578,0.866,1,-3.804,1,0.0619,0.00701,0.0,0.257,0.619,128.038
2015,7,0.752,0.678,5,-5.421,1,0.0646,0.085,1.64e-06,0.13,0.583,96.009
2015,8,0.821,0.759,8,-8.541,1,0.121,0.247,0.0,0.321,0.962,140.01
2015,9,0.659,0.291,2,-8.275,0,0.0348,0.405,0.0,0.0771,0.406,119.829
2015,10,0.585,0.564,0,-7.063,0,0.0515,0.0671,0.0,0.135,0.137,113.003
2015,11,0.78,0.68,4,-6.081,1,0.0305,0.141,1.2e-05,0.138,0.594,118.026
2015,12,0.705,0.769,9,-5.526,0,0.0425,0.113,0.0,0.105,0.583,107.949
2015,13,0.262,0.606,8,-6.646,1,0.0484,0.247,0.0,0.125,0.275,189.857
2015,14,0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945
2015,15,0.652,0.802,7,-6.114,1,0.181,0.0871,6.45e-06,0.148,0.295,170.157
2015,16,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007
2015,17,0.775,0.68,0,-5.508,0,0.0629,0.00906,0.0,0.109,0.656,114.025
2015,18,0.648,0.785,7,-5.414,1,0.165,0.0561,0.0,0.148,0.943,160.02
2015,19,0.432,0.781,4,-4.038,0,0.0567,0.041,4.21e-06,0.0789,0.197,139.432
2015,20,0.564,0.714,7,-4.987,1,0.129,0.0549,0.0,0.155,0.33,175.924
2015,21,0.618,0.717,7,-5.738,1,0.318,0.00256,0.0,0.625,0.603,190.05
2015,22,0.775,0.825,7,-5.402,1,0.0464,0.0506,1.03e-06,0.111,0.95,139.091
2015,23,0.884,0.765,8,-3.865,1,0.0882,0.063,7.04e-06,0.118,0.594,99.987
2015,24,0.733,0.676,10,-5.655,0,0.0432,0.0697,0.0,0.208,0.701,97.448
2015,25,0.752,0.775,9,-7.289,1,0.0546,0.0324,0.0,0.351,0.595,122.014
2015,26,0.677,0.485,5,-5.795,1,0.0361,0.529,2.04e-05,0.0766,0.493,82.001
2015,27,0.607,0.673,5,-6.484,0,0.0611,0.181,0.0,0.069,0.215,88.952
2015,28,0.807,0.887,9,-3.726,1,0.0503,0.0573,2.87e-06,0.124,0.961,134.052
2015,29,0.598,0.786,2,-5.572,1,0.0382,0.00256,0.00143,0.117,0.456,95.021
2015,30,0.891,0.628,2,-7.863,1,0.0551,0.00258,0.00019,0.0504,0.552,134.966
2015,31,0.596,0.73,9,-4.091,1,0.151,0.24,0.0,0.325,0.525,85.979
2015,32,0.616,0.869,0,-3.911,1,0.0327,0.0283,0.0,0.064,0.473,127.966
2015,33,0.845,0.567,5,-8.118,0,0.0956,0.59,0.00142,0.0811,0.793,125.02
2015,34,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989
2015,35,0.578,0.43,5,-6.134,0,0.0305,0.33,0.0,0.0854,0.288,78.991
2015,36,0.752,0.754,1,-6.684,1,0.0615,0.0151,0.0,0.0486,0.755,149.789
2015,37,0.736,0.761,4,-5.449,0,0.0338,0.0966,0.0,0.0823,0.114,119.999
2015,38,0.7,0.701,11,-3.834,0,0.161,0.013,0.0,0.461,0.38,93.012
2015,39,0.721,0.802,1,-5.797,1,0.0583,0.0921,0.0,0.694,0.724,124.022
2015,40,0.509,0.671,1,-5.709,1,0.0678,0.304,0.0,0.0452,0.55,118.413
2015,41,0.83,0.52,0,-8.714,1,0.0376,0.000792,1.25e-05,0.0656,0.735,104.99
2015,42,0.582,0.272,2,-5.662,1,0.0501,0.875,0.0,0.13,0.354,205.846
2015,43,0.393,0.858,4,-2.868,0,0.0729,0.00359,0.0,0.102,0.56,176.042
2015,44,0.748,0.741,6,-3.103,1,0.0531,0.00419,0.0,0.147,0.537,128.077
2015,45,0.558,0.719,11,-5.603,1,0.0419,0.101,0.0,0.212,0.483,158.031
2015,46,0.279,0.742,4,-6.46,0,0.0898,0.000185,0.0,0.593,0.328,189.868
2015,47,0.815,0.724,1,-5.658,1,0.0712,0.0385,0.0,0.334,0.366,97.957
2015,48,0.781,0.728,1,-4.981,1,0.0621,0.0509,1.94e-06,0.257,0.395,102.99
2015,49,0.726,0.607,2,-7.68,1,0.0498,0.0389,0.0,0.19,0.891,81.997
2015,50,0.779,0.472,11,-7.116,1,0.218,0.0577,0.0,0.114,0.412,135.051
2015,51,0.573,0.495,8,-7.245,0,0.592,0.405,0.0,0.0969,0.255,179.196
2015,52,0.421,0.791,9,-4.998,1,0.0496,0.0117,1.48e-05,0.146,0.499,130.075
2015,53,0.583,0.61,5,-5.639,0,0.0382,0.00425,0.000105,0.14,0.336,114.06
2015,54,0.526,0.862,2,-6.003,1,0.0905,0.0144,0.0597,0.229,0.528,90.052
2015,55,0.87,0.464,4,-8.337,1,0.178,0.205,0.0,0.0902,0.457,112.974
2015,56,0.472,0.714,1,-4.389,0,0.0334,0.00937,0.0,0.0764,0.24,98.992
2015,57,0.583,0.67,8,-7.289,1,0.0646,0.0374,0.0001,0.126,0.498,140.061
2015,58,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928
2015,59,0.407,0.725,5,-5.346,0,0.188,0.0141,2.46e-06,0.306,0.247,196.093
2015,60,0.623,0.962,4,-2.616,0,0.0895,0.103,0.000174,0.264,0.676,149.963
2015,61,0.747,0.705,9,-5.137,0,0.126,0.0128,0.0,0.126,0.56,136.024
2015,62,0.616,0.789,7,-4.874,0,0.0377,0.053,0.0,0.142,0.621,83.066
2015,63,0.5,0.225,0,-10.22,1,0.0302,0.842,0.0,0.112,0.355,173.788
2015,64,0.733,0.408,7,-7.834,0,0.0388,0.679,3.92e-05,0.11,0.291,94.947
2015,65,0.73,0.703,0,-5.672,0,0.0369,0.109,0.0,0.0657,0.595,138.113
2015,66,0.887,0.673,10,-6.846,0,0.0503,0.0743,4.06e-05,0.124,0.491,105.113
2015,67,0.628,0.593,8,-5.036,1,0.0323,0.093,1.65e-06,0.096,0.104,125.026
2015,68,0.589,0.611,0,-5.881,0,0.0459,0.0151,0.0,0.0757,0.121,76.006
2015,69,0.589,0.658,11,-5.288,0,0.203,0.0242,0.0,0.118,0.251,77.521
2015,70,0.891,0.486,6,-7.803,1,0.159,0.0158,3.78e-06,0.0925,0.239,125.01
2015,71,0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,0.51,101.654
2015,72,0.79,0.585,8,-6.058,1,0.0348,0.185,0.0,0.292,0.585,94.072
2015,73,0.612,0.921,7,-2.882,1,0.085,0.0183,0.0,0.0576,0.446,139.988
2015,74,0.655,0.782,1,-4.789,1,0.185,0.375,0.0,0.317,0.832,79.427
2015,75,0.795,0.616,1,-5.281,0,0.06,0.417,0.0,0.349,0.815,110.015
2015,76,0.63,0.53,0,-7.259,1,0.0434,0.4,0.0,0.177,0.417,108.038
2015,77,0.729,0.65,5,-3.539,1,0.0313,0.0702,6.69e-05,0.0829,0.347,110.02
2015,78,0.213,0.0743,9,-18.071,0,0.0408,0.344,3.45e-05,0.212,0.145,53.863
2015,79,0.886,0.628,8,-5.949,1,0.131,0.00215,1.15e-05,0.31,0.178,119.906
2015,80,0.706,0.786,0,-3.417,0,0.091,0.26,0.0,0.38,0.751,150.028
2015,81,0.468,0.19,4,-11.138,1,0.0373,0.919,0.0,0.107,0.326,125.319
2015,82,0.77,0.664,0,-5.604,1,0.211,0.215,0.000118,0.105,0.472,140.163
2015,83,0.741,0.488,8,-8.253,1,0.362,0.000235,0.0,0.0488,0.625,160.018
2015,84,0.828,0.609,1,-4.402,1,0.0694,0.0916,1.21e-06,0.291,0.707,109.725
2015,85,0.747,0.861,8,-5.251,1,0.0514,0.113,0.0,0.026,0.859,103.966
2015,86,0.823,0.563,6,-5.095,1,0.0443,0.0399,0.0,0.0851,0.682,98.031
2015,87,0.597,0.86,1,-2.315,1,0.0461,0.196,0.0,0.087,0.818,172.064
2015,88,0.79,0.621,1,-7.634,1,0.275,0.333,0.0,0.122,0.15,118.895
2015,89,0.717,0.455,5,-8.303,1,0.0276,0.0846,0.0,0.11,0.389,127.812
2015,90,0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089
2015,91,0.49,0.798,6,-3.66,1,0.0489,0.0137,0.0,0.0627,0.479,149.109
2015,92,0.806,0.608,1,-7.008,1,0.0659,0.0113,0.0,0.635,0.849,95.049
2015,93,0.68,0.84,9,-3.823,1,0.0414,0.0457,8.66e-06,0.143,0.468,104.975
2015,94,0.376,0.821,0,-3.974,1,0.104,0.0785,0.0,0.0823,0.331,120.462
2015,95,0.829,0.51,5,-9.334,0,0.0369,0.00821,0.00143,0.0829,0.45,119.994
2015,96,0.736,0.719,8,-3.839,1,0.0357,0.256,0.0,0.0909,0.656,90.013
2015,97,0.706,0.572,8,-5.799,0,0.0326,0.0262,0.0,0.585,0.574,139.982
2015,98,0.672,0.52,8,-7.747,1,0.0353,0.859,0.0,0.115,0.37,120.001
2015,99,0.893,0.48,1,-3.728,0,0.356,0.00855,0.0,0.116,0.382,86.976
2014,1,0.647,0.822,5,-4.662,0,0.183,0.219,0.0,0.0908,0.962,160.019
2014,2,0.645,0.585,6,-6.122,1,0.0513,0.00314,0.0,0.165,0.353,131.931
2014,3,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93
2014,4,0.912,0.716,10,-4.141,0,0.0697,0.0904,0.0,0.0491,0.377,94.981
2014,5,0.664,0.705,1,-4.972,0,0.0382,0.0654,0.0,0.115,0.477,122.017
2014,6,0.76,0.652,6,-7.321,1,0.232,0.0348,0.0,0.307,0.759,100.315
2014,7,0.773,0.758,1,-4.993,1,0.0381,0.0422,0.0,0.305,0.925,144.033
2014,8,0.807,0.887,9,-3.726,1,0.0503,0.0573,2.87e-06,0.124,0.961,134.052
2014,9,0.66,0.805,1,-5.352,0,0.153,0.0192,8.83e-06,0.159,0.625,103.008
2014,10,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928
2014,11,0.581,0.963,11,-4.087,1,0.0981,0.0295,0.0,0.139,0.788,129.992
2014,12,0.679,0.715,9,-6.383,1,0.0407,0.0755,0.0,0.271,0.571,127.435
2014,13,0.648,0.785,7,-5.414,1,0.165,0.0561,0.0,0.148,0.943,160.02
2014,14,0.729,0.675,8,-6.003,1,0.0312,0.175,1.58e-06,0.55,0.779,119.968
2014,15,0.818,0.799,1,-4.1,0,0.156,0.00107,0.128,0.057,0.0815,100.014
2014,16,0.781,0.853,1,-3.68,0,0.0715,0.0525,0.0,0.12,0.624,110.049
2014,17,0.407,0.147,2,-8.822,1,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284
2014,18,0.69,0.578,6,-7.436,1,0.0929,0.167,0.0,0.305,0.416,99.961
2014,19,0.479,0.545,7,-7.346,1,0.0688,0.365,0.0,0.0963,0.243,74.897
2014,20,0.674,0.428,7,-9.504,1,0.122,0.121,0.0,0.132,0.337,84.878
2014,21,0.543,0.485,8,-6.85,1,0.0305,0.558,0.0,0.12,0.371,136.961
2014,22,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08
2014,23,0.505,0.71,3,-3.015,1,0.0321,0.19,0.00025,0.329,0.428,89.938
2014,24,0.6,0.663,3,-5.802,1,0.0477,0.225,0.0,0.119,0.286,121.07
2014,25,0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089
2014,26,0.743,0.72,11,-3.753,1,0.124,0.192,0.000386,0.109,0.519,163.99
2014,27,0.706,0.786,0,-3.417,0,0.091,0.26,0.0,0.38,0.751,150.028
2014,28,0.729,0.735,1,-5.455,1,0.0919,0.0178,0.000193,0.089,0.544,121.986
2014,29,0.742,0.713,1,-5.522,0,0.0303,0.0205,0.0,0.059,0.879,120.032
2014,30,0.841,0.522,10,-5.963,0,0.049,0.0168,1.37e-06,0.188,0.616,99.059
2014,31,0.673,0.902,2,-2.392,1,0.0346,0.0591,0.000262,0.0558,0.538,100.012
2014,32,0.729,0.65,5,-3.539,1,0.0313,0.0702,6.69e-05,0.0829,0.347,110.02
2014,33,0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949
2014,34,0.659,0.911,4,-2.28,1,0.0786,0.154,0.000304,0.191,0.576,91.999
2014,35,0.589,0.621,5,-6.902,0,0.0468,0.00969,0.00104,0.181,0.401,140.03
2014,36,0.964,0.605,9,-6.223,1,0.179,0.0668,7.78e-06,0.214,0.646,129.994
2014,37,0.687,0.702,7,-5.324,0,0.0455,0.0064,4.35e-05,0.204,0.284,129.956
2014,38,0.723,0.777,7,-3.503,1,0.108,0.0426,3.68e-06,0.0451,0.961,91.017
2014,39,0.559,0.777,1,-5.031,1,0.0432,0.31,0.0,0.105,0.329,87.016
2014,40,0.697,0.621,9,-6.886,0,0.25,0.0802,0.0,0.162,0.721,81.946
2014,41,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.549,120.97
2014,42,0.856,0.527,2,-5.225,1,0.0997,0.392,0.0,0.11,0.386,98.052
2014,43,0.711,0.508,7,-7.299,1,0.0502,0.0355,0.0,0.141,0.663,98.098
2014,44,0.53,0.422,5,-6.262,1,0.0342,0.407,0.0,0.107,0.349,119.964
2014,45,0.308,0.563,0,-9.169,1,0.0719,0.527,4.58e-06,0.134,0.109,85.901
2014,46,0.554,0.772,7,-4.821,0,0.0418,0.00487,6.6e-06,0.354,0.455,179.984
2014,47,0.61,0.893,9,-3.681,1,0.0921,0.154,4.41e-05,0.021,0.673,104.031
2014,48,0.308,0.769,11,-7.256,0,0.065,0.0331,0.0,0.214,0.488,81.853
2014,49,0.555,0.931,8,-2.969,1,0.0367,0.016,0.0,0.405,0.723,132.085
2014,50,0.72,0.791,1,-4.689,1,0.124,0.0384,0.0,0.157,0.756,102.071
2014,51,0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97
2014,52,0.806,0.608,1,-7.008,1,0.0659,0.0113,0.0,0.635,0.849,95.049
2014,53,0.67,0.476,9,-6.253,0,0.0406,0.328,0.0,0.104,0.235,96.975
2014,54,0.859,0.5,9,-7.628,1,0.347,0.042,1.6e-05,0.0616,0.186,83.981
2014,55,0.777,0.414,6,-7.44,0,0.0946,0.00421,2.73e-05,0.0724,0.287,100.002
2014,56,0.818,0.67,8,-4.451,0,0.0472,0.304,1.22e-06,0.0601,0.939,119.988
2014,57,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245
2014,58,0.764,0.504,10,-6.781,0,0.106,0.135,0.0,0.143,0.678,85.545
2014,59,0.719,0.671,8,-6.279,1,0.0336,0.0372,8.21e-06,0.12,0.786,130.027
2014,60,0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014
2014,61,0.635,0.691,0,-4.862,1,0.258,0.555,0.0,0.097,0.638,82.142
2014,62,0.279,0.742,4,-6.46,0,0.0898,0.000185,0.0,0.593,0.328,189.868
2014,63,0.681,0.795,6,-6.652,1,0.049,0.305,9.41e-06,0.109,0.64,135.939
2014,64,0.506,0.886,11,-3.225,1,0.0655,0.0916,0.0,0.0734,0.595,143.935
2014,65,0.742,0.595,9,-7.51,1,0.107,0.15,0.0,0.111,0.431,101.013
2014,66,0.547,0.878,2,-4.224,1,0.0451,0.0638,7.08e-06,0.106,0.592,121.973
2014,67,0.719,0.935,7,-3.752,1,0.0589,0.167,0.0,0.0973,0.738,120.022
2014,68,0.474,0.857,7,-5.734,1,0.0435,0.113,0.0,0.134,0.545,170.006
2014,69,0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59e-05,0.285,0.121,119.987
2014,70,0.545,0.783,5,-4.261,0,0.0345,0.00489,0.0,0.132,0.551,174.084
2014,71,0.677,0.866,1,-6.403,1,0.0392,0.00165,0.662,0.412,0.0386,128.005
2014,72,0.546,0.667,1,-5.236,1,0.274,0.0152,0.0,0.0895,0.471,87.666
2014,73,0.782,0.589,0,-7.37,1,0.0803,0.0476,5.84e-06,0.0366,0.849,85.022
2014,74,0.551,0.836,10,-3.838,0,0.0524,0.00502,2.1e-05,0.0425,0.758,185.063
2014,75,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053
2014,76,0.514,0.951,9,-3.813,1,0.0603,0.0951,0.0,0.349,0.838,171.96
2014,77,0.702,0.629,1,-4.292,1,0.041,0.0506,0.0,0.0963,0.446,141.967
2014,78,0.775,0.719,7,-6.212,0,0.0435,0.132,1.79e-06,0.0662,0.712,117.513
2014,79,0.423,0.73,9,-5.566,1,0.032,0.00495,1.13e-05,0.238,0.66,205.972
2014,80,0.719,0.675,11,-5.122,1,0.0675,0.09,3.06e-06,0.0984,0.824,126.04
2014,81,0.631,0.937,11,-3.858,0,0.034,0.0198,7.38e-06,0.327,0.654,101.011
2014,82,0.772,0.65,6,-5.202,0,0.0306,0.107,1.13e-06,0.0905,0.262,125.082
2014,83,0.853,0.599,7,-4.756,1,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993
2014,84,0.778,0.801,9,-4.65,1,0.086,0.345,1.18e-06,0.0881,0.534,97.47
2014,85,0.694,0.81,11,-3.556,0,0.0661,0.122,0.0,0.141,0.824,137.968
2014,86,0.572,0.499,2,-5.237,1,0.0311,0.0283,0.0,0.213,0.108,101.593
2014,87,0.78,0.45,1,-9.539,1,0.0465,0.0826,0.0,0.0809,0.178,95.486
2014,88,0.625,0.814,0,-5.181,1,0.0657,0.0172,0.0,0.158,0.535,144.991
2014,89,0.844,0.491,10,-8.807,0,0.17,0.272,0.0,0.111,0.196,91.935
2014,90,0.859,0.599,9,-5.254,1,0.0614,0.000362,8.2e-06,0.13,0.319,140.005
2014,91,0.527,0.902,6,-5.352,1,0.0601,0.344,4.63e-05,0.0669,0.709,181.964
2014,92,0.768,0.782,7,-5.545,1,0.141,0.0545,0.0,0.338,0.842,116.492
2014,93,0.494,0.951,9,-4.237,1,0.132,0.000569,0.0,0.327,0.441,160.025
2014,94,0.596,0.738,8,-3.109,1,0.0411,0.109,0.0,0.0947,0.461,127.961
2014,95,0.412,0.441,11,-11.523,0,0.291,0.0296,0.0726,0.306,0.174,185.571
2014,96,0.709,0.589,8,-7.776,0,0.0433,0.0507,0.0,0.0585,0.58,133.922
2014,97,0.559,0.716,11,-3.964,0,0.39,0.737,0.0,0.252,0.504,176.618
2014,98,0.587,0.559,1,-7.742,1,0.0321,0.399,6.69e-06,0.0992,0.19,92.036
2014,99,0.68,0.888,9,-5.308,1,0.055,0.0527,2.82e-06,0.0575,0.484,90.076
2013,1,0.781,0.526,6,-6.986,0,0.293,0.0633,0.0,0.0457,0.665,94.993
2013,2,0.853,0.599,7,-4.756,1,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993
2013,3,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245
2013,4,0.452,0.794,0,-5.151,1,0.0483,0.0111,0.00182,0.416,0.282,137.825
2013,5,0.641,0.922,2,-4.457,1,0.0786,0.0291,0.0,0.0862,0.847,146.078
2013,6,0.574,0.512,5,-6.664,0,0.0503,0.234,0.0,0.0946,0.512,76.899
2013,7,0.778,0.547,2,-7.273,1,0.0489,0.346,0.000302,0.132,0.441,95.002
2013,8,0.612,0.28,0,-8.648,1,0.0434,0.932,0.0,0.088,0.387,72.795
2013,9,0.457,0.948,10,-3.364,1,0.0354,0.0191,0.0,0.0536,0.878,148.0
2013,10,0.554,0.772,7,-4.821,0,0.0418,0.00487,6.6e-06,0.354,0.455,179.984
2013,11,0.726,0.698,5,-4.165,1,0.0431,0.049,0.0,0.309,0.867,143.994
2013,12,0.685,0.466,0,-9.074,1,0.0304,0.794,2.06e-06,0.0915,0.353,79.936
2013,13,0.621,0.31,9,-10.164,0,0.0283,0.945,6.12e-05,0.117,0.125,111.893
2013,14,0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-06,0.101,0.862,116.047
